Daniel H. Fishman;conf/sigmod/FishmanLW84|journals/tc/Fishman76|journals/ai/FishmanM75|journals/ai/MinkerFM73|journals/tois/FishmanBCCCDDHKLMNRS87|conf/eds/ChakravarthyFM84;Intel;;N/A
Daniel H. Greene;journals/cacm/FialaG89|conf/podc/DemersGHIL87|conf/focs/GreeneY86;Klaipeda University;http://www.ku.lt/;N/A
Daniel H. H. Ingalls;conf/popl/BorningI82|conf/oopsla/Ingalls86;Fachhochschule Düsseldorf;http://www.fh-duesseldorf.de/;N/A
Daniel Hernández;journals/ai/ClementiniFH97|conf/cosit/HernandezCF95|conf/cosit/Hernandez93;Perm State Pharmaceutical Academy;http://www.psfa.ru/;N/A
Daniel Ingalls;conf/popl/Ingalls78;Fachhochschulstudiengänge Wels;http://www.fh-wels.at/;N/A
Daniel J. Duchamp;journals/tse/SpectorBDDEFHS85;Hanover College;http://www.hanover.edu/;N/A
Daniel J. Kleitman;journals/tcs/BuroschDKKS91;Instituto Universitario de Ciencias de la Salud Fundación H.A. Barceló;http://www.barcelo.edu.ar/;N/A
Daniel J. Lehmann;journals/ai/KrausLM90|journals/iandc/LehmannS82|conf/podc/CohenL82|conf/focs/KrausL83|conf/ijcai/Lehmann95;Hamdan Bin Mohammed e-University;http://www.hbmeu.ac.ae/;N/A
Daniel J. Moore;journals/ibmsj/Moore90|journals/tcs/LeggettM81;Unilever;;N/A
Daniel J. Rosenkrantz;journals/tkde/YuR93|journals/tods/RosenkrantzSL78|conf/icde/ChundiRR96|conf/sigmod/StearnsR81|conf/sigmod/Rosenkrantz78|conf/sigmod/HuntR79|conf/vldb/RosenkrantzH80|conf/pods/YuR90|conf/pods/YuR88|journals/jacm/Rosenkrantz69|journals/jcss/HuntRS76|journals/jcss/LewisRS74|journals/siamcomp/RosenkrantzSL84|journals/siamcomp/RosenkrantzSL77|conf/berkeley/RosenkrantzSL77|conf/focs/StearnsLR76;Huawei;;N/A
Daniel J. Stark;journals/cacm/HarneyKLRS91;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Daniel K. C. Chan;conf/bncod/ChanT94|conf/dexaw/ChanL97;Karlshochschule International University;http://www.karlshochschule.de/;N/A
Daniel Knaus;journals/debu/KnausS96;Chung-Ang University;http://www.cau.ac.kr/;N/A
Daniel Kudenko;conf/aaai/HeinsohnKNP92;Hamdan Bin Mohammed e-University;http://www.hbmeu.ac.ae/;N/A
Daniel Kuokka;journals/jiis/KuokkaH96|journals/ai/MintonCKKEG89;Bundelkhand University;http://www.bundelkhanduniversity.org/;N/A
Daniel L. Chester;journals/ai/Chester76|journals/cacm/SimmonsC82;University of Adelaide;http://www.adelaide.edu.au/;N/A
Daniel L. McCue;conf/wmrd/McCueL92|conf/aaai/CarverLM84;Kyoritsu Woman's University;http://www.kyoritsu-wu.ac.jp/;N/A
Daniel L. Moody;conf/er/MoodyF99|conf/er/Moody98|conf/er/Moody97|conf/er/MoodyS94|conf/er/Moody96|conf/er/MoodySD98|journals/acj/MoodyS98;Haramaya University;http://www.haramaya.edu.et/;N/A
Daniel L. Murphy 0001;journals/cacm/BobrowBMT72;Universidad Nacional del Nordeste;http://www.unne.edu.ar/;N/A
Daniel L. Silver;conf/icde/SilverHB94;IBM;;N/A
Daniel L. Slotnick;journals/ac/Slotnick70;International Culinary Institute (ICI);http://www.ici-luzern.com/;N/A
Daniel L. Stock;conf/sde/FischerPSJM84;Massey University;http://www.massey.ac.nz/;N/A
Daniel L. Weller;journals/tse/WellerY84;The Cooper Union for the Advancement of Science and Art;http://www.cooper.edu/;N/A
Daniel Leifker;conf/sigmod/RoussopoulosL85;University of Alaska - Fairbanks;http://www.uaf.edu/;N/A
Daniel Leivant;journals/iandc/Leivant90|journals/jacm/FortuneLO83|journals/fuin/LeivantM93|conf/focs/Leivant83;Bard College;http://www.bard.edu/;N/A
Daniel Lenoski;conf/isca/GharachorlooLLGGH90;General Motors;;N/A
Daniel M. Berry;journals/cl/BerryGMT82|journals/is/LevesonWB83|journals/tse/MaarekBK91|journals/toplas/YeminiB85;United Technologies;;N/A
Daniel M. Dias;journals/tkde/YuHD91|journals/tkde/DanDY94|journals/tkde/CicianiDY90|journals/tkde/WolfDYT94|conf/icde/WolfDYT91|conf/icde/DanDY90|conf/icde/TewariDMV96|conf/icde/YuD90|conf/icde/BhideDD93|conf/icde/WolfDIY88|conf/icde/IyerD90|conf/icde/CornellDY86|conf/sigmod/LeuteneggerD93|conf/vldb/DanDY90|conf/vldb/DiasIRY87|conf/vldb/YuCDI86|conf/vldb/PolyzoisBD93|journals/tc/DiasIY88|journals/tc/DanYD94|journals/jacm/YuDL93|journals/pe/YuCDI87|journals/pe/YuCDT89|journals/ibmsj/AgerwalaMMSDS95|journals/tse/WolfDIY89|journals/tse/DiasIR89|journals/tse/CicianiDY92|journals/tse/YuD92|journals/tse/CornellDY86|conf/ride/DiasGP92|conf/sigmetrics/DanDY91|conf/sigmetrics/YuD89|conf/sigmetrics/YuDRIC85|conf/sigmetrics/NicolaDD92|conf/isca/DiasIY86|conf/dpds/WolfDY90|conf/pdis/WolfDYT91|conf/ercimdl/DanDNSSKD98|conf/compcon/DanDMST95|conf/ftcs/BhideDHSP93|conf/icdcs/DiasYB87|conf/icdcs/YuCDT86;Airbus;;N/A
Daniel M. Germán;conf/er/GermanC99;Siam Technology College;http://www.siamtechu.net/;N/A
Daniel M. Russell;journals/cacm/ShragerJMKR87;Fachhochschule St. Gallen;https://www.fhsg.ch/;N/A
Daniel Mahashin;conf/sigmod/BonnetBCCCHKMMOSS99;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Daniel Marcu;conf/atal/LesperanceLLMRS95;College of St. Elizabeth;http://www.st-elizabeth.edu/;N/A
Daniel Meyer;conf/ddb/CellaryM80;ThyssenKrupp;;N/A
Daniel N. Hennessy;journals/expert/HennessyH92;Volkswagen Group;;N/A
Daniel P. Friedman;journals/cacm/PrattF71|journals/cacm/FriedmanW78|journals/ipl/FriedmanW79|conf/lfp/KohlbeckerFFD86|conf/lfp/FriedmanW84|conf/popl/FelleisenF87|conf/icalp/FriedmanW76;Ecole des Ingénieurs de la Ville de Paris;http://www.eivp-paris.fr/;N/A
Daniel P. Heyman;journals/tods/Heyman82;Guangzhou Automobile Industry Group;;N/A
Daniel P. Huttenlocher;conf/soda/ArkinCHKM90;Corporación Universitaria Tecnológica de Bolivar;http://www.cutb.edu.co/;N/A
Daniel P. Lopresti;journals/tc/NodineLV91;Kent State University - Stark;http://www.stark.kent.edu/;N/A
Daniel P. Miranker;journals/tkde/MirankerL91|conf/icde/MirankerB90|conf/sigmod/BrantM93|conf/vldb/BrantGLM91|conf/pods/SamoladasM98|conf/cikm/CorrelM95|conf/fgcs/Miranker84|conf/eds/BiemaMS86|conf/aaai/MirankerBLG90|conf/aaai/Miranker87|conf/aaai/GadboisM94|conf/cikm/BayardoM96;Norinco;;N/A
Daniel P. Siewiorek;journals/dpd/HollandGS94|journals/tc/BartonCSS90|journals/tc/CastilloMS82|journals/cacm/ParnasS75|conf/ftcs/HollandGS93;China Shipbuilding Industry Corporation;;N/A
Daniel R. Cooley;conf/aaai/HenrionC87;Hyundai Motor Company;;N/A
Daniel R. Dolk;journals/cacm/Dolk88|journals/cacm/DolkK87|journals/tse/DolkK84;Coker College;http://www.coker.edu/;N/A
Daniel R. Edelson;conf/c++/Edelson92;Massey University;http://www.massey.ac.nz/;N/A
Daniel R. Ries;journals/tods/RiesS77|journals/tods/RiesS79|conf/sigmod/ChanDFGRS83|conf/sigmod/ChanFLNR82|conf/vldb/ChanDFLNR82|conf/vldb/ChanDFR83|conf/pods/GoodmanSCDFR83|journals/debu/DayalR82|conf/berkeley/Ries79|conf/srds/Garcia-MolinaABCR83;PepsiCo;;N/A
Daniel Rios-Zertuche;conf/edbt/ChungRNM88;China South Industries Group;;N/A
Daniel S. Hirschberg;journals/cacm/Hirschberg75|journals/cacm/HirschbergL90|journals/cacm/Hirschberg78|journals/cacm/Hirschberg73|journals/csur/LelewerH87|journals/csur/HesterH85|journals/jacm/AhoHU76|journals/jacm/Hirschberg77;Pomorsk State University;http://www.pomorsu.ru/;N/A
Daniel S. Jordan;journals/cacm/ShragerJMKR87;Samsung Electronics;;N/A
Daniel S. Weld;journals/tkde/AmadorBBDFNNSSSSWW93|conf/sigmod/IvesFFLW99|journals/jiis/PerkowitzDEW97|journals/cacm/LauEW99|journals/cacm/EtzioniW94|conf/agents/DoorenbosEW97|conf/aaai/KwokW96|conf/kr/EtzioniGW94|conf/ijcai/FriedmanW97|conf/ijcai/KushmerickWD97;University of Dallas;http://www.udallas.edu/;N/A
Daniel S. Whelan;conf/sigmod/Whelan98;Groupe Sup de Co Amiens Picardie;http://www.supco-amiens.fr/;N/A
Daniel Sabin;journals/expert/SabinW98;California Institute of Integral Studies;http://www.ciis.edu/;N/A
Daniel Sagalowicz;journals/tods/HendrixSSS78|conf/vldb/Sagalowicz77|conf/vldb/WhangWS82|conf/vldb/WhangWS81|conf/vldb/HendrixSSS77|journals/tc/WhangWS84|journals/sigmod/WiederholdKS81|journals/cacm/WhangWS83|conf/berkeley/MorrisS77;Halmstad University College;http://www.hh.se/;N/A
Daniel Schwabe;conf/er/RossiSL99|journals/spe/SchwabeCGP92|journals/tapos/SchwabeR98|journals/cacm/SchwabeR95|journals/cn/RossiSL99|journals/tois/GarzottoPS93|conf/ht/GarzottoPS91|conf/ht/SchwabeRB96|conf/ht/RossiSG97|conf/iwhd/RossiSLC95;Southeastern Oklahoma State University;http://www.sosu.edu/;N/A
Daniel Stamate;conf/ssdbm/StamateLP94|conf/icdt/GrahneSS97|conf/ssdbm/LuchianS92;Mitsubishi;;N/A
Daniel Stodolsky;journals/tocs/StodolskyHCG94|conf/isca/StodolskyGH93|conf/sosp/PattersonGGSZ95|conf/compcon/GibsonSCCDGHMNPSYZ95;University of Adelaide;http://www.adelaide.edu.au/;N/A
Daniel T. Chang;conf/dasfaa/ChowCCX99;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Daniel T. Schuh;conf/sigmod/CareyDFHMNSSTTWZ94|journals/toplas/RichardsonCS93|conf/pos/SchuhCD90;Ecole Centrale de Lyon;http://www.ec-lyon.fr/;N/A
Daniel Teichroew;conf/er/TeichroewGS81|conf/er/TeichroewMHY79|journals/tse/TeichroewH77|conf/icse/TeichroewH76;Nissan;;N/A
Daniel Thureen;conf/icde/PerrizoGTW91;Chongqing University of Communications;http://www.cquc.edu.cn/;N/A
Daniel Troy;journals/tods/ZhangYT90|journals/tse/TroyYZ89;Jones College;http://www.jones.edu/;N/A
Daniel V. Klein;journals/tse/ShawDKRYZ95;Université Hassan Ier - Settat;http://www.uh1.ac.ma/;N/A
Daniel W. Gillman;conf/ssdbm/GillmanAL96;Western Michigan University;http://www.wmich.edu/;N/A
Daniel W. Lozier;journals/toms/WyattLO76;Meio University;http://www.meio-u.ac.jp/;N/A
Daniel Weinreb;journals/cacm/LambLOW91|journals/debu/WeinrebFGL88;China National Building Material Group;;N/A
Daniel Wu;conf/er/WuAAS97|conf/adl/ChengDNPKWAAFSSS97|conf/cikm/WuAASS96;University of Alaska - Fairbanks;http://www.uaf.edu/;N/A
Daniel de Rauglaudre;conf/lfp/RauglaudreM92;Sony;;N/A
Daniela Florescu;journals/sigmod/FlorescuLM98|journals/debu/FernandezFLS98|journals/debu/FlorescuK99|journals/debu/DeutschFFLMS99|conf/sigmod/FlorescuLMS99|conf/sigmod/Galhardas00|conf/sigmod/FernandezFKLS98|conf/sigmod/FernandezFKLS97|conf/sigmod/IvesFFLW99|conf/vldb/FlorescuLSY99|conf/vldb/FlorescuKLP97|conf/vldb/BouganimFV96|conf/pods/FlorescuLS98|journals/ijcis/FlorescuRV96|journals/sigmod/FernandezFLS97|journals/sigmod/HasanFV96|journals/cn/DeutschFFLS99|journals/cn/FlorescuKM00|conf/coopis/FlorescuRV95|conf/webdb/FlorescuLSY99|conf/webdb/ChamberlinRF00|conf/views/FlorescuRV96|conf/krdb/FernandezFLS98;Universidade Vale do Rio Doce;http://www.univale.br/;N/A
Daniela Musto;journals/dke/BertinoM92;Siam Technology College;http://www.siamtechu.net/;N/A
Daniela Rus;journals/internet/KotzGNRCC97|journals/tois/RusS97;Universitas Negeri Padang;http://www.unp.ac.id/;N/A
Daniele Nardi;conf/sigmod/TrisoliniLN99|journals/jiis/DoniniLNS98|journals/ai/DoniniLNHNM92|journals/iandc/DoniniLNN97|conf/coopis/CalvaneseGLNR98|conf/dagstuhl/CalvaneseLN98|conf/kr/DoniniLNSN92|conf/kr/CalvaneseLN94|conf/kr/DoniniLNN91|conf/kr/CalvaneseGLNR98|conf/dmdw/CalvaneseGLNR99|conf/aiia/DoniniLNS91|conf/ijcai/DoniniLNN91;Panteios University of Economics and Political Sciences Athens;http://www.panteion.gr/;N/A
Daniele Pagani;journals/scp/AndreoliPPP98;Universidad Agroforestal Fernando A.Meriño;http://www.uafam.edu.do/;N/A
Daniele Theseider Dupré;journals/tkde/ConsolePD96|journals/aicom/ConsolePD91|journals/logcom/ConsoleDT91|journals/jiis/ConsoleSD95|conf/ijcai/ConsoleDT89;University of Pittsburgh at Bradford;http://www.upb.pitt.edu/;N/A
Daniele Zingoni;journals/tkde/BimboVZ95;Osaka University;http://www.osaka-u.ac.jp/;N/A
Danilo Montesi;journals/tkde/MontesiBM97|conf/icde/MontesiT95|conf/edbt/BertinoM92|conf/dbpl/MontesiT95|conf/icdt/MontesiT95|journals/tapos/BertinoGM95|conf/ecoop/BertinoGM94|conf/ride/BertinoCGM94|conf/isooms/MontesiT94|conf/dexaw/CastangiaGMR95|conf/icmcs/JiangME97|conf/adc/FraternaliMT94|conf/deductive/BertinoCGM94|conf/deductive/BertinoMM92|conf/fmldo/BertinoMM92;Universidad Autónoma de Nuevo León;http://www.uanl.mx/;N/A
Danièle Gardy;journals/tods/GardyP89|conf/vldb/GelenbeG82|conf/icdt/GardyN99|journals/ipl/GelenbeG82|journals/is/GardyP84|conf/icalp/GardyP84;Reformed Theological Academy of Debrecen;http://www.drk.hu/;N/A
Danièle Hérin-Aime;conf/er/BriandDHHK87;Mitsubishi Electric;;N/A
Danko Mannhaupt;conf/vldb/FuhDCMTLDRM99;Hengli Group;;N/A
Dann Danley;journals/cn/EichmannMD94;Universidad del Magdalena;http://www.unimagdalena.edu.co/;N/A
Danny A. Pearce;conf/aaai/Pearce88;Continental;;N/A
Danny B. Lange;conf/ma/MilojicicBBCCFKLOOTVW98;Grodno State University Yanka Kupaly;http://www.grsu.by/;N/A
Danny Cohen;journals/micro/BodenCFKSSS95;Continental;;N/A
Danny De Schreye;conf/meta/SchreyeB88;University of Agriculture Makurdi;http://www.uam.edu.ng/;N/A
Danny Dolev;conf/pods/KeidarD95|journals/jal/Dolev82|journals/jacm/DolevR85|journals/jacm/DolevDS87|journals/jacm/DolevRS90|journals/siamcomp/DolevS83|conf/ddb/DolevS82|conf/podc/DolevFKM97|conf/podc/Bar-NoyDDS87|conf/podc/HalpernSSD84|conf/podc/DolevR82|conf/stoc/DolevS82|conf/stoc/DolevMMU84|conf/focs/Dolev81|conf/ftcs/AmirDKM92;Eni;;N/A
Danny Raz;conf/stoc/LeonardiR97;Beijing Automotive Group;;N/A
Danny Solomon;conf/dexa/GobleCS94;Western Bible College;http://www.westernbible.edu/;N/A
Danny Z. Chen;conf/soda/AsanoCKT96;Bundelkhand University;http://www.bundelkhanduniversity.org/;N/A
Dante DeLucia;conf/icdcs/DanzigDOT96;Azerbaijan State Economic University;http://www.aseu.az/;N/A
Dao-I Lin;conf/edbt/LinK98;Ibaraki Prefectural University of Health Sciences;http://www.ipu.ac.jp/;N/A
Daphne Huetu Loung;conf/usenix/AngebranndtHLSS91;ArcelorMittal;;N/A
Daphne Koller;conf/vldb/FlorescuKLP97|conf/aaai/KollerLP97|conf/stoc/GroveHK92;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Dario A. Giuse;journals/computer/MyersGDZKPMM90;Da-Yeh University;http://www.dyu.edu.tw/;N/A
Dario Lucarella;journals/dke/GuardalbenL93|journals/ipm/LucarellaZ93|journals/vlc/CorridoniBLH96|conf/echt/Lucarella90;Guangzhou Automobile Industry Group;;N/A
Dario Maio;journals/tkde/CapraraFM95|journals/tkde/CiacciaM95|journals/ipl/MaioST84|journals/ipl/CiacciaMT88|journals/is/CiacciaM92|journals/is/CiacciaMT89|journals/dke/CiacciaM93|journals/cj/BonnanoMT85;American University of Beirut;http://www.aub.edu.lb/;N/A
Darko Stefanovic;conf/oopsla/HoskingMS92;Universidad Autónoma de Nuevo León;http://www.uanl.mx/;N/A
Darrel J. Van Buer;journals/vldb/TempletonHMB95;Wuhan University;http://www.whu.edu.cn/;N/A
Darrell Blegen;conf/aaai/WoolfBJV86;Johannes-Gutenberg Universität Mainz;http://www.uni-mainz.de/;N/A
Darrell Conklin;journals/tkde/ConklinFG93;Tokyo University of Agriculture and Technology;http://www.tuat.ac.jp/;N/A
Darrell D. E. Long;conf/icde/ParisL88|conf/icde/LongP89|conf/icde/GoldingL92|conf/icde/ParisL91|journals/tc/LongCS89|journals/pe/ParisL90|journals/csys/LongM94|conf/srds/LongP88|conf/srds/LongCP91|conf/srds/LongP87|conf/icdcs/CarrollLP87;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Darrell Kindred;journals/toplas/HainesKMNW94;Ecole Nationale Supérieure du Pétrole et des Monteurs;http://www.ifp.fr/EC/EC000GP1.html;N/A
Darrell Plank;journals/siamcomp/BermanBDOP86;University of East Srarajevo;http://www.unssa.rs.ba/;N/A
Darrell R. Raymond;journals/computer/Raymond92;Meio University;http://www.meio-u.ac.jp/;N/A
Darrell Shane;conf/sigmod/CammarataRS89;Universidad Adolfo Ibáñez;http://www.uai.cl/;N/A
Darrell Stock;conf/oodbs/MaryanskiBHHMPS86;Universidade Federal Rural do Rio de Janeiro;http://www.ufrrj.br/;N/A
Darrell Woelk;journals/tkde/KimGBW90|journals/tods/RabittiBKW91|journals/debu/TomlinsonACMSSW93|conf/icde/KimWGCBB87|conf/er/KimKWD88|conf/dasfaa/OngATUW95|conf/sigmod/WoelkBJOTU95|conf/sigmod/BohrerBBCFHKKMNRRSUUW97a|conf/sigmod/SinghTW94|conf/sigmod/BohrerBBCFHKKMNRRSUUW97|conf/sigmod/WoelkACMSST93|conf/sigmod/WoelkKL86|conf/vldb/WoelkK87|conf/edbt/RabittiWK88|conf/edbt/JenqWKL90|journals/dpd/SinghCHJKOSTW97|journals/tois/BanerjeeCGKWBK87|journals/tois/KimBGW91|journals/debu/LeeW90|conf/pdis/WoelkCHST93|conf/compcon/WoelkT95|conf/oopsla/KimBCGW87|conf/oopsla/KimBCGWB88;Czech Technical University of Prague;http://www.cvut.cz/;N/A
Darren Erik Vengroff;conf/pods/KanellakisRVV93|journals/jcss/KanellakisRVV96|conf/stoc/VengroffV96|conf/focs/GoodrichTVV93|conf/esa/ArgeVV95;University of National and World Economy;http://www.unwe.acad.bg/;N/A
Darren R. Hardy;journals/cn/BowmanDHMS95|journals/tocs/HardyS96|conf/usenix/HardyS93;Universidad Nacional del Nordeste;http://www.unne.edu.ar/;N/A
Darryl N. Davis;conf/spieSR/ShannDOW93;Cyberjaya University College of Medical Science;http://www.cybermed.edu.my/;N/A
Darwyn R. Peachey;journals/ijmms/PeacheyM86;Arab Open University;http://www.aou.org.bh/;N/A
Daryl J. D'Souza;conf/ifip/MontgomeryDL83;Iran University of Medical Sciences;http://www.iums.ac.ir/;N/A
Daryl McCullough;journals/tse/McCullough90;British Columbia Institute of Technology;http://www.bcit.ca/;N/A
Daryl Porter;journals/tkde/BarbaraGP92|conf/edbt/BarbaraGP90;Les Roches Gruyère University of Applied Sciences;http://www.lrguas.ch/;N/A
Daryl Pregibon;journals/cacm/GlymourMPS96|journals/datamine/GlymourMPS97|conf/kdd/DuMouchelVJCP99;Schiller International University, Paris;http://www.schillerparis.com/;N/A
Dasu Feng;conf/wg/LipeckF88;Evangel University;http://www.evangel.edu/;N/A
Dave A. Thomas;conf/oopsla/LaLondeTP86;Christian Dior;;N/A
Dave Benningfield;journals/debu/SimonsonB90;Ecole Supérieure de Commerce de Toulouse;http://www.esc-toulouse.fr/;N/A
Dave Birdsall;conf/vldb/LeslieJBY95;Lenovo;;N/A
Dave Clements;conf/sigmod/HwangLYMMGCSS94|journals/spe/LimHSCG95;Osaka University;http://www.osaka-u.ac.jp/;N/A
Dave Cracknell;conf/pdis/ChambersC93;Shoreline Community College;http://www.shoreline.edu/;N/A
Dave D. Straube;journals/tkde/StraubeO95|journals/tois/StraubeO90|conf/dood/StraubeO91|conf/oopsla/StraubeO90;University of South Africa;http://www.unisa.ac.za/;N/A
Dave Fuhrman;conf/ssdbm/SargentFCSMLC96;Fontbonne College;http://www.fontbonne.edu/;N/A
Dave J. Beckett;journals/cn/Beckett97;Hamdan Bin Mohammed e-University;http://www.hbmeu.ac.ae/;N/A
Dave Plummer;journals/ai/BundySP85;ThyssenKrupp;;N/A
Dave Simonson;journals/debu/SimonsonB90;Samsung Electronics;;N/A
Dave Singer;journals/cacm/RobinsonS81;St. Petersburg State Technical University;http://www.unilib.neva.ru/;N/A
Dave W. Fan;conf/kdd/StolfoPTLFC97;St. Petersburg State Polytechnical University;http://www.spbstu.ru/;N/A
Dave Wile;journals/debu/HullWWY91|conf/pos/WidjojoHW90;Azerbaijan State Economic University;http://www.aseu.az/;N/A
David A. Barrett;conf/pldi/BarrettZ93;Klaipeda University;http://www.ku.lt/;N/A
David A. Bell;journals/tkde/Bell93|conf/icde/BellLM89|conf/vldb/AnandBH94|conf/cikm/AnandBH95|conf/adbis/Bell94|journals/is/McErleanBM90|journals/dke/BellGL96|journals/dke/ZhangB91|journals/dke/AnandBH96|journals/dke/BellSH91|journals/expert/AnandSTMBHM97|journals/cj/BellMSA88|journals/cj/BellD82|journals/cj/Bell84|journals/infsof/BellGL87|conf/dpds/ShaoBH90|conf/dexa/GuanB93|conf/kdd/AnandBH94|conf/ijcai/GuanB93;Lockheed Martin;;N/A
David A. Bennett;journals/gis/Bennett97;Moody Bible Institute;http://www.moody.edu/;N/A
David A. Bourne;journals/computer/BourneF84;Saybrook Institute;http://www.saybrook.org/;N/A
David A. Brant;conf/icde/MirankerB90|conf/sigmod/BrantM93|conf/vldb/BrantGLM91|conf/aaai/MirankerBLG90;Chonbuk Sanup University of Technology (Howon University);http://www.howon.ac.kr/;N/A
David A. Carlson;journals/cacm/CarlsonR90;Azerbaijan State Economic University;http://www.aseu.az/;N/A
David A. Cleaves;journals/ijmms/Cleaves87;Universidade Vale do Rio dos Sinos;http://www.unisinos.br/;N/A
David A. Cohen;journals/ai/GyssensJC94|journals/jacm/JeavonsCG97|conf/cp/JeavonsCG96|conf/cp/JeavonsCG95|conf/cp/CohenJK97;Karlshochschule International University;http://www.karlshochschule.de/;N/A
David A. Edwards;journals/tse/ParkerPRSWWCEKK83|conf/berkeley/ParkerPRSWWCEKK81|conf/sosp/PopekWCERT81;Dayalbagh Educational Institute;http://www.dei.ac.in/;N/A
David A. Farber;journals/cacm/PopekF78;Les Roches Gruyère University of Applied Sciences;http://www.lrguas.ch/;N/A
David A. Fisher;conf/dbpl/BakerFS87;Siemens;;N/A
David A. Grossman;journals/jasis/GrossmanFHR97|conf/dexa/GrossmanD92;Christian Dior;;N/A
David A. Hartschuh;conf/er/FullertonSH83;Belarussian State Technological University;http://www.bstu.unibel.by/;N/A
David A. Hull;conf/sigir/Hull94|conf/sigir/SchutzeHP95|conf/sigir/HullPS96;Iran University of Medical Sciences;http://www.iums.ac.ir/;N/A
David A. Hutchinson;conf/soda/DehneDHM99|conf/spaa/DehneDH97;Christian Dior;;N/A
David A. McAllester;conf/aaai/McAllester90|conf/iclp/ElkanM88|conf/oopsla/McAllesterZ86;Osaka University;http://www.osaka-u.ac.jp/;N/A
David A. Mix Barrington;journals/ipl/BarringtonC89|journals/jcss/BarringtonIS90;University of Kalyani;http://www.klyuniv.ac.in/;N/A
David A. Moon;journals/sigplan/BobrowMGKKM88|journals/computer/Moon87|conf/lfp/Moon84|conf/isca/Moon85|conf/oopsla/Moon86;Massey University;http://www.massey.ac.nz/;N/A
David A. Mosher;journals/tse/CabreraHKM88;Evangel University;http://www.evangel.edu/;N/A
David A. Naumann;journals/software/YehNMSGSL91;Novartis;;N/A
David A. Nelson;conf/adbis/NelsonR95;Eni;;N/A
David A. Nichols;conf/sigmod/TerryGNO92|journals/cacm/GoldbergNOT92|journals/tocs/HowardKMNSSW88|conf/sosp/HowardKMNSSW87|conf/sosp/SatyanarayananHNSSW85;Universitas Amir Hamzah;http://www.unhamzah.ac.id/;N/A
David A. Padua;journals/cacm/PaduaW86|conf/popl/KuckKPLW81;Apple;;N/A
David A. Patterson;journals/sigmod/KeetonPH98|journals/csur/ChenLGKP94|conf/sigmod/Arpaci-DusseauACHP97|conf/sigmod/PattersonGK88|conf/vldb/StonebrakerKPO88|journals/algorithmica/HellersteinGKKP94|journals/dpd/ChenLDLMSSPK94|journals/tc/Patterson76|journals/micro/AndersonCP95|journals/cacm/Patterson81|journals/debu/KatzOPS88|conf/sigmetrics/DrapeauPK94|conf/sigmetrics/Arpaci-DusseauAVLAP95|conf/sigmetrics/ChenGKP90|conf/osdi/DahlinWAP94|conf/iopads/Arpaci-DusseauATCHPY99|conf/isca/KeetonPHRB98|conf/isca/DrapeauSHMSKLPLCG94|conf/isca/DespainP78|conf/isca/ChenP90|conf/pdis/Patterson93|conf/ppopp/CullerKPSSSSE93|conf/compcon/SchulzeKP89|conf/asplos/GibsonHKKP89;Zaporizhzhe National University;http://www.znu.edu.ua/;N/A
